Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"December 26, 2020",Ontario,3134,2845,21.1,2249,2555,15.2,114,0.8,46,0.3
"December 27, 2020",Ontario,3153,3011,21.3,2140,2550,14.4,116,0.8,42,0.3
"December 28, 2020",Ontario,3629,3178,24.5,2741,2518,18.5,115,0.8,39,0.3
"December 29, 2020",Ontario,3305,3324,22.3,3192,2613,21.5,132,0.9,49,0.3
"December 30, 2020",Ontario,3161,3446,21.3,2807,2717,18.9,112,0.8,48,0.3
"December 31, 2020",Ontario,3261,3513,22,3411,2814,23,110,0.7,51,0.3
"January 1, 2021",Ontario,3145,3598,21.2,3277,3057,22.1,119,0.8,52,0.4
"January 2, 2021",Ontario,3234,3720,21.8,2888,3235,19.5,110,0.7,42,0.3
"January 3, 2021",Ontario,3094,3737,20.9,3301,3340,22.3,113,0.8,48,0.3
"January 4, 2021",Ontario,3861,3727,26,3140,3529,21.2,147,1,56,0.4
"January 5, 2021",Ontario,3298,3765,22.2,3324,3594,22.4,139,0.9,52,0.4
"January 6, 2021",Ontario,3318,3764,22.4,3738,3616,25.2,141,1,52,0.4
"January 7, 2021",Ontario,2931,3790,19.8,4168,3768,28.1,138,0.9,49,0.3
"January 8, 2021",Ontario,2892,3736,19.5,3823,3892,25.8,125,0.8,47,0.3
"January 9, 2021",Ontario,2550,3694,17.2,3378,3981,22.8,137,0.9,63,0.4
"January 10, 2021",Ontario,2314,3583,15.6,3103,4061,20.9,125,0.8,51,0.3
"January 11, 2021",Ontario,2927,3455,19.7,2841,4028,19.2,121,0.8,51,0.3
"January 12, 2021",Ontario,2538,3303,17.1,3173,3980,21.4,116,0.8,45,0.3
"January 13, 2021",Ontario,2683,3179,18.1,3337,3955,22.5,116,0.8,56,0.4
"January 14, 2021",Ontario,2523,3075,17,2997,3889,20.2,126,0.8,46,0.3
"January 15, 2021",Ontario,2516,3008,17,3210,3698,21.7,114,0.8,54,0.4
"January 16, 2021",Ontario,2094,2947,14.1,2724,3598,18.4,86,0.6,65,0.4
"January 17, 2021",Ontario,1963,2873,13.2,2085,3491,14.1,94,0.6,78,0.5
"January 18, 2021",Ontario,2434,2815,16.4,2400,3325,16.2,140,0.9,56,0.4
"January 19, 2021",Ontario,2111,2735,14.2,2417,3253,16.3,115,0.8,64,0.4
"January 20, 2021",Ontario,2051,2665,13.8,2761,3130,18.6,111,0.7,55,0.4
"January 21, 2021",Ontario,1957,2562,13.2,2348,3036,15.8,119,0.8,65,0.4
"January 22, 2021",Ontario,1917,2470,12.9,2471,2930,16.7,94,0.6,55,0.4
"January 23, 2021",Ontario,1652,2372,11.1,1929,2809,13,84,0.6,55,0.4
"January 24, 2021",Ontario,1437,2300,9.7,1789,2679,12.1,68,0.5,52,0.4
"January 25, 2021",Ontario,1851,2214,12.5,1622,2631,10.9,97,0.7,54,0.4
"January 26, 2021",Ontario,1702,2119,11.5,1899,2504,12.8,99,0.7,63,0.4
"January 27, 2021",Ontario,1682,2052,11.3,1964,2419,13.2,89,0.6,48,0.3
"January 28, 2021",Ontario,1515,1992,10.2,1959,2289,13.2,73,0.5,48,0.3
"January 29, 2021",Ontario,1439,1919,9.7,1878,2226,12.7,65,0.4,52,0.4
"January 30, 2021",Ontario,1233,1841,8.3,1659,2129,11.2,70,0.5,55,0.4
"January 31, 2021",Ontario,1069,1773,7.2,1453,2085,9.8,67,0.5,42,0.3
"February 1, 2021",Ontario,1604,1713,10.8,1259,2030,8.5,85,0.6,41,0.3
"February 2, 2021",Ontario,1337,1672,9,1445,1971,9.7,72,0.5,48,0.3
"February 3, 2021",Ontario,1356,1613,9.1,1494,1897,10.1,86,0.6,34,0.2
"February 4, 2021",Ontario,1227,1560,8.3,1381,1820,9.3,83,0.6,39,0.3
"February 5, 2021",Ontario,1242,1513,8.4,1503,1726,10.1,73,0.5,26,0.2
"February 6, 2021",Ontario,1057,1480,7.1,1244,1664,8.4,58,0.4,29,0.2
"February 7, 2021",Ontario,965,1452,6.5,1105,1597,7.5,67,0.5,20,0.1
"February 8, 2021",Ontario,1290,1435,8.7,963,1540,6.5,74,0.5,32,0.2
"February 9, 2021",Ontario,1125,1384,7.6,1131,1491,7.6,65,0.4,30,0.2
"February 10, 2021",Ontario,1144,1349,7.7,1298,1440,8.8,58,0.4,31,0.2
"February 11, 2021",Ontario,1049,1314,7.1,1219,1408,8.2,61,0.4,19,0.1
"February 12, 2021",Ontario,1131,1285,7.6,1185,1382,8,47,0.3,26,0.2
"February 13, 2021",Ontario,969,1267,6.5,997,1330,6.7,70,0.5,15,0.1
"February 14, 2021",Ontario,889,1253,6,933,1289,6.3,51,0.3,28,0.2
"February 15, 2021",Ontario,1057,1240,7.1,861,1261,5.8,65,0.4,18,0.1
"February 16, 2021",Ontario,1065,1202,7.2,1000,1245,6.7,58,0.4,19,0.1
"February 17, 2021",Ontario,1152,1192,7.8,1100,1223,7.4,45,0.3,30,0.2
"February 18, 2021",Ontario,1148,1194,7.7,1198,1191,8.1,70,0.5,18,0.1
"February 19, 2021",Ontario,1102,1210,7.4,1221,1188,8.2,47,0.3,17,0.1
"February 20, 2021",Ontario,977,1205,6.6,1149,1193,7.7,51,0.3,16,0.1
"February 21, 2021",Ontario,907,1207,6.1,988,1218,6.7,67,0.5,14,0.1
"February 22, 2021",Ontario,1174,1209,7.9,905,1227,6.1,51,0.3,14,0.1
"February 23, 2021",Ontario,1173,1229,7.9,1126,1234,7.6,67,0.5,18,0.1
"February 24, 2021",Ontario,1128,1246,7.6,1189,1255,8,45,0.3,12,0.1
"February 25, 2021",Ontario,1064,1242,7.2,1242,1270,8.4,50,0.3,14,0.1
"February 26, 2021",Ontario,1130,1229,7.6,1113,1277,7.5,58,0.4,15,0.1
"February 27, 2021",Ontario,1088,1233,7.3,1117,1259,7.5,59,0.4,7,0
"February 28, 2021",Ontario,1042,1251,7,1001,1254,6.8,55,0.4,10,0.1
"March 1, 2021",Ontario,1428,1273,9.6,917,1256,6.2,45,0.3,13,0.1
"March 2, 2021",Ontario,1270,1315,8.6,1118,1258,7.5,51,0.3,18,0.1
"March 3, 2021",Ontario,1311,1331,8.8,1128,1257,7.6,51,0.3,13,0.1
"March 4, 2021",Ontario,1199,1360,8.1,1236,1247,8.3,48,0.3,8,0.1
"March 5, 2021",Ontario,1369,1383,9.2,1255,1246,8.5,73,0.5,12,0.1
"March 6, 2021",Ontario,1194,1422,8.1,1281,1269,8.6,67,0.5,13,0.1
"March 7, 2021",Ontario,1191,1439,8,1255,1296,8.5,43,0.3,12,0.1
"March 8, 2021",Ontario,1505,1463,10.2,1182,1337,8,73,0.5,15,0.1
"March 9, 2021",Ontario,1468,1476,9.9,1237,1380,8.3,70,0.5,12,0.1
"March 10, 2021",Ontario,1648,1508,11.1,1353,1400,9.1,61,0.4,11,0.1
"March 11, 2021",Ontario,1410,1563,9.5,1464,1437,9.9,79,0.5,13,0.1
"March 12, 2021",Ontario,1511,1598,10.2,1600,1474,10.8,63,0.4,12,0.1
"March 13, 2021",Ontario,1378,1621,9.3,1400,1530,9.4,71,0.5,10,0.1
"March 14, 2021",Ontario,1306,1651,8.8,1236,1550,8.3,59,0.4,7,0
"March 15, 2021",Ontario,1928,1670,13,1204,1546,8.1,70,0.5,10,0.1
"March 16, 2021",Ontario,1842,1739,12.4,1542,1550,10.4,94,0.6,13,0.1
"March 17, 2021",Ontario,2002,1800,13.5,1709,1600,11.5,79,0.5,13,0.1
"March 18, 2021",Ontario,1811,1857,12.2,1771,1658,11.9,80,0.5,11,0.1
"March 19, 2021",Ontario,1978,1923,13.3,1816,1708,12.2,90,0.6,18,0.1
"March 20, 2021",Ontario,1913,1999,12.9,1753,1743,11.8,83,0.6,4,0
"March 21, 2021",Ontario,1843,2087,12.4,1597,1801,10.8,82,0.6,8,0.1
"March 22, 2021",Ontario,2406,2174,16.2,1755,1860,11.8,95,0.6,14,0.1
"March 23, 2021",Ontario,2488,2252,16.8,1836,1950,12.4,96,0.6,14,0.1
"March 24, 2021",Ontario,2652,2358,17.9,2183,1998,14.7,97,0.7,19,0.1
"March 25, 2021",Ontario,2393,2464,16.1,2237,2075,15.1,105,0.7,17,0.1
"March 26, 2021",Ontario,2581,2559,17.4,2570,2151,17.3,109,0.7,19,0.1
"March 27, 2021",Ontario,2453,2657,16.5,2217,2274,15,89,0.6,16,0.1
"March 28, 2021",Ontario,2404,2745,16.2,2241,2350,15.1,101,0.7,18,0.1
"March 29, 2021",Ontario,3137,2837,21.2,2211,2455,14.9,133,0.9,19,0.1
"March 30, 2021",Ontario,3041,2956,20.5,2503,2530,16.9,139,0.9,14,0.1
"March 31, 2021",Ontario,3087,3047,20.8,2870,2639,19.4,145,1,16,0.1
"April 1, 2021",Ontario,3805,3118,25.7,2981,2751,20.1,125,0.8,17,0.1
"April 2, 2021",Ontario,3377,3348,22.8,3082,2872,20.8,114,0.8,11,0.1
"April 3, 2021",Ontario,3389,3478,22.9,3053,2956,20.6,150,1,12,0.1
"April 4, 2021",Ontario,3466,3631,23.4,2920,3092,19.7,143,1,26,0.2
"April 5, 2021",Ontario,4688,3804,31.6,2926,3203,19.7,164,1.1,19,0.1
"April 6, 2021",Ontario,4703,4058,31.7,3404,3320,23,165,1.1,13,0.1
"April 7, 2021",Ontario,4717,4329,31.8,3762,3467,25.4,171,1.2,25,0.2
"April 8, 2021",Ontario,4476,4595,30.2,3909,3613,26.4,200,1.3,18,0.1
"April 9, 2021",Ontario,4561,4705,30.8,3937,3764,26.6,199,1.3,30,0.2
"April 10, 2021",Ontario,4424,4898,29.8,4720,3904,31.8,201,1.4,22,0.1
"April 11, 2021",Ontario,3869,5067,26.1,3984,4176,26.9,192,1.3,23,0.2
"April 12, 2021",Ontario,4519,5133,30.5,4023,4350,27.1,217,1.5,28,0.2
"April 13, 2021",Ontario,4150,5105,28,4278,4529,28.9,201,1.4,36,0.2
"April 14, 2021",Ontario,4254,5015,28.7,5067,4672,34.2,231,1.6,23,0.2
"April 15, 2021",Ontario,4046,4939,27.3,4830,4885,32.6,233,1.6,25,0.2
"April 16, 2021",Ontario,4017,4869,27.1,3897,5035,26.3,233,1.6,22,0.1
"April 17, 2021",Ontario,3774,4780,25.5,4803,5028,32.4,209,1.4,33,0.2
"April 18, 2021",Ontario,3475,4674,23.4,4281,5042,28.9,190,1.3,31,0.2
"April 19, 2021",Ontario,4251,4610,28.7,3681,5090,24.8,245,1.7,32,0.2
"April 20, 2021",Ontario,3930,4566,26.5,3983,5035,26.9,194,1.3,26,0.2
"April 21, 2021",Ontario,3853,4530,26,4010,4986,27,195,1.3,23,0.2
"April 22, 2021",Ontario,3495,4465,23.6,4510,4814,30.4,197,1.3,43,0.3
"April 23, 2021",Ontario,3757,4375,25.3,4061,4762,27.4,205,1.4,29,0.2
"April 24, 2021",Ontario,3244,4332,21.9,3820,4788,25.8,164,1.1,33,0.2
"April 25, 2021",Ontario,2941,4246,19.8,3649,4628,24.6,169,1.1,32,0.2
"April 26, 2021",Ontario,3621,4159,24.4,3135,4525,21.1,174,1.2,38,0.3
"April 27, 2021",Ontario,3319,4056,22.4,3510,4436,23.7,165,1.1,33,0.2
"April 28, 2021",Ontario,3534,3956,23.8,4018,4358,27.1,185,1.2,30,0.2
"April 29, 2021",Ontario,3002,3904,20.2,3821,4360,25.8,192,1.3,20,0.1
"April 30, 2021",Ontario,3176,3823,21.4,3378,4247,22.8,166,1.1,27,0.2
"May 1, 2021",Ontario,3057,3728,20.6,3697,4136,24.9,159,1.1,35,0.2
"May 2, 2021",Ontario,2486,3698,16.8,2952,4116,19.9,130,0.9,23,0.2
"May 3, 2021",Ontario,3079,3624,20.8,2602,4002,17.5,165,1.1,30,0.2
"May 4, 2021",Ontario,2814,3535,19,2895,3915,19.5,149,1,30,0.2
"May 5, 2021",Ontario,2817,3453,19,3277,3814,22.1,144,1,24,0.2
"May 6, 2021",Ontario,2430,3336,16.4,3365,3693,22.7,141,1,33,0.2
"May 7, 2021",Ontario,2461,3242,16.6,2960,3619,20,157,1.1,37,0.2
"May 8, 2021",Ontario,2203,3126,14.9,2702,3551,18.2,133,0.9,33,0.2
"May 9, 2021",Ontario,1965,2986,13.3,2286,3388,15.4,103,0.7,23,0.2
"May 10, 2021",Ontario,2500,2901,16.9,2077,3280,14,114,0.8,22,0.1
"May 11, 2021",Ontario,2213,2807,14.9,2565,3194,17.3,92,0.6,25,0.2
"May 12, 2021",Ontario,2193,2708,14.8,2592,3140,17.5,120,0.8,32,0.2
"May 13, 2021",Ontario,1962,2607,13.2,2348,3028,15.8,117,0.8,23,0.2
"May 14, 2021",Ontario,1940,2530,13.1,2450,2862,16.5,97,0.7,13,0.1
"May 15, 2021",Ontario,1786,2445,12,2209,2779,14.9,105,0.7,18,0.1
"May 16, 2021",Ontario,1543,2377,10.4,1690,2698,11.4,89,0.6,18,0.1
"May 17, 2021",Ontario,1911,2308,12.9,1612,2601,10.9,114,0.8,20,0.1
"May 18, 2021",Ontario,1701,2212,11.5,1929,2525,13,90,0.6,22,0.1
"May 19, 2021",Ontario,1537,2128,10.4,2132,2421,14.4,81,0.5,22,0.1
"May 20, 2021",Ontario,1463,2021,9.9,1815,2346,12.2,103,0.7,21,0.1
"May 21, 2021",Ontario,1320,1940,8.9,1868,2259,12.6,77,0.5,17,0.1
"May 22, 2021",Ontario,1084,1839,7.3,1597,2164,10.8,85,0.6,29,0.2
"May 23, 2021",Ontario,880,1724,5.9,1211,2064,8.2,70,0.5,13,0.1
"May 24, 2021",Ontario,947,1616,6.4,1017,1986,6.9,69,0.5,14,0.1
"May 25, 2021",Ontario,1042,1458,7,987,1889,6.7,75,0.5,19,0.1
"May 26, 2021",Ontario,876,1351,5.9,1209,1735,8.2,57,0.4,19,0.1
"May 27, 2021",Ontario,881,1243,5.9,1224,1584,8.3,59,0.4,17,0.1
"May 28, 2021",Ontario,817,1148,5.5,1058,1488,7.1,43,0.3,27,0.2
"May 29, 2021",Ontario,618,1066,4.2,1056,1356,7.1,38,0.3,22,0.1
"May 30, 2021",Ontario,572,990,3.9,706,1267,4.8,53,0.4,14,0.1
"May 31, 2021",Ontario,727,939,4.9,665,1185,4.5,43,0.3,17,0.1
"June 1, 2021",Ontario,726,903,4.9,809,1127,5.5,49,0.3,10,0.1
"June 2, 2021",Ontario,699,852,4.7,860,1098,5.8,43,0.3,16,0.1
"June 3, 2021",Ontario,593,823,4,854,1041,5.8,53,0.4,10,0.1
"June 4, 2021",Ontario,532,776,3.6,710,981,4.8,31,0.2,13,0.1
"June 5, 2021",Ontario,502,729,3.4,608,924,4.1,47,0.3,15,0.1
"June 6, 2021",Ontario,383,710,2.6,489,851,3.3,41,0.3,10,0.1
"June 7, 2021",Ontario,538,680,3.6,419,816,2.8,37,0.2,10,0.1
"June 8, 2021",Ontario,472,649,3.2,513,775,3.5,30,0.2,6,0
"June 9, 2021",Ontario,443,607,3,597,727,4,40,0.3,11,0.1
"June 10, 2021",Ontario,420,565,2.8,511,684,3.4,42,0.3,2,0
"June 11, 2021",Ontario,395,537,2.7,521,628,3.5,36,0.2,1,0
"June 12, 2021",Ontario,344,515,2.3,434,597,2.9,29,0.2,5,0
"June 13, 2021",Ontario,303,489,2,350,569,2.4,26,0.2,9,0.1
"June 14, 2021",Ontario,382,476,2.6,353,546,2.4,36,0.2,8,0.1
"June 15, 2021",Ontario,322,450,2.2,374,535,2.5,27,0.2,6,0
"June 16, 2021",Ontario,292,426,2,370,513,2.5,25,0.2,4,0
"June 17, 2021",Ontario,246,401,1.7,352,476,2.4,28,0.2,9,0.1
"June 18, 2021",Ontario,279,373,1.9,330,450,2.2,21,0.1,4,0
"June 19, 2021",Ontario,225,354,1.5,290,418,2,27,0.2,2,0
"June 20, 2021",Ontario,215,335,1.5,261,395,1.8,16,0.1,8,0.1
"June 21, 2021",Ontario,284,320,1.9,201,380,1.4,26,0.2,7,0
"June 22, 2021",Ontario,280,304,1.9,277,356,1.9,27,0.2,3,0
"June 23, 2021",Ontario,269,297,1.8,295,340,2,21,0.1,8,0.1
"June 24, 2021",Ontario,240,294,1.6,297,328,2,23,0.2,4,0
"June 25, 2021",Ontario,226,293,1.5,304,319,2.1,24,0.2,1,0
"June 26, 2021",Ontario,175,284,1.2,247,314,1.7,23,0.2,6,0
"June 27, 2021",Ontario,186,276,1.3,209,307,1.4,20,0.1,6,0
"June 28, 2021",Ontario,241,271,1.6,183,299,1.2,13,0.1,2,0
"June 29, 2021",Ontario,183,264,1.2,243,296,1.6,15,0.1,6,0
"June 30, 2021",Ontario,238,248,1.6,234,290,1.6,17,0.1,2,0
"July 1, 2021",Ontario,142,243,1,189,280,1.3,17,0.1,5,0
"July 2, 2021",Ontario,191,227,1.3,197,263,1.3,25,0.2,6,0
"July 3, 2021",Ontario,164,221,1.1,216,245,1.5,10,0.1,3,0
"July 4, 2021",Ontario,163,220,1.1,158,240,1.1,15,0.1,4,0
"July 5, 2021",Ontario,200,216,1.3,130,232,0.9,21,0.1,6,0
"July 6, 2021",Ontario,166,209,1.1,228,223,1.5,10,0.1,5,0
"July 7, 2021",Ontario,168,206,1.1,224,221,1.5,16,0.1,5,0
"July 8, 2021",Ontario,128,195,0.9,162,219,1.1,16,0.1,7,0
"July 9, 2021",Ontario,162,193,1.1,171,215,1.2,8,0.1,5,0
"July 10, 2021",Ontario,135,188,0.9,153,210,1,17,0.1,4,0
"July 11, 2021",Ontario,137,183,0.9,124,200,0.8,15,0.1,4,0
"July 12, 2021",Ontario,192,179,1.3,111,195,0.7,14,0.1,5,0
"July 13, 2021",Ontario,163,178,1.1,157,192,1.1,12,0.1,8,0.1
"July 14, 2021",Ontario,176,177,1.2,140,180,0.9,13,0.1,3,0
"July 15, 2021",Ontario,137,178,0.9,178,166,1.2,6,0,3,0
"July 16, 2021",Ontario,164,180,1.1,179,169,1.2,10,0.1,6,0
"July 17, 2021",Ontario,138,180,0.9,155,170,1,10,0.1,0,0
"July 18, 2021",Ontario,157,181,1.1,121,170,0.8,8,0.1,2,0
"July 19, 2021",Ontario,171,184,1.2,131,170,0.9,10,0.1,2,0
"July 20, 2021",Ontario,192,181,1.3,167,173,1.1,13,0.1,3,0
"July 21, 2021",Ontario,155,185,1,179,175,1.2,6,0,3,0
"July 22, 2021",Ontario,146,182,1,192,181,1.3,8,0.1,2,0
"July 23, 2021",Ontario,203,183,1.4,167,184,1.1,11,0.1,0,0
"July 24, 2021",Ontario,137,190,0.9,145,182,1,7,0,3,0
"July 25, 2021",Ontario,180,190,1.2,133,180,0.9,6,0,2,0
"July 26, 2021",Ontario,239,193,1.6,127,182,0.9,6,0,0,0
"July 27, 2021",Ontario,220,204,1.5,171,181,1.2,9,0.1,3,0
"July 28, 2021",Ontario,235,209,1.6,234,182,1.6,7,0,3,0
"July 29, 2021",Ontario,219,222,1.5,250,191,1.7,10,0.1,4,0
"July 30, 2021",Ontario,204,234,1.4,235,200,1.6,10,0.1,3,0
"July 31, 2021",Ontario,213,234,1.4,197,211,1.3,7,0,0,0
"August 1, 2021",Ontario,281,247,1.9,151,220,1,10,0.1,4,0
"August 2, 2021",Ontario,350,263,2.4,137,223,0.9,9,0.1,0,0
"August 3, 2021",Ontario,396,281,2.7,208,224,1.4,14,0.1,2,0
"August 4, 2021",Ontario,397,310,2.7,274,231,1.8,18,0.1,2,0
"August 5, 2021",Ontario,417,336,2.8,345,237,2.3,16,0.1,2,0
"August 6, 2021",Ontario,372,369,2.5,445,253,3,10,0.1,2,0
"August 7, 2021",Ontario,447,396,3,342,287,2.3,15,0.1,1,0
"August 8, 2021",Ontario,443,434,3,337,311,2.3,6,0,0,0
"August 9, 2021",Ontario,548,461,3.7,335,341,2.3,18,0.1,3,0
"August 10, 2021",Ontario,553,493,3.7,385,373,2.6,16,0.1,3,0
"August 11, 2021",Ontario,570,519,3.8,534,402,3.6,17,0.1,1,0
"August 12, 2021",Ontario,489,547,3.3,529,445,3.6,12,0.1,1,0
"August 13, 2021",Ontario,450,559,3,543,475,3.7,15,0.1,1,0
"August 14, 2021",Ontario,512,571,3.5,507,491,3.4,28,0.2,2,0
"August 15, 2021",Ontario,521,582,3.5,452,518,3,12,0.1,1,0
"August 16, 2021",Ontario,725,595,4.9,433,536,2.9,27,0.2,2,0
"August 17, 2021",Ontario,688,624,4.6,511,552,3.4,17,0.1,3,0
"August 18, 2021",Ontario,745,646,5,650,573,4.4,31,0.2,1,0
"August 19, 2021",Ontario,659,674,4.4,703,592,4.7,34,0.2,2,0
"August 20, 2021",Ontario,619,702,4.2,710,620,4.8,30,0.2,1,0
"August 21, 2021",Ontario,622,730,4.2,682,648,4.6,28,0.2,1,0
"August 22, 2021",Ontario,612,748,4.1,493,676,3.3,32,0.2,2,0
"August 23, 2021",Ontario,807,762,5.4,504,683,3.4,31,0.2,0,0
"August 24, 2021",Ontario,791,776,5.3,631,694,4.3,32,0.2,2,0
"August 25, 2021",Ontario,765,793,5.2,804,714,5.4,40,0.3,5,0
"August 26, 2021",Ontario,706,796,4.8,873,739,5.9,35,0.2,2,0
"August 27, 2021",Ontario,734,804,5,759,767,5.1,28,0.2,1,0
"August 28, 2021",Ontario,678,822,4.6,700,775,4.7,26,0.2,4,0
"August 29, 2021",Ontario,648,832,4.4,583,778,3.9,39,0.3,1,0
"August 30, 2021",Ontario,781,837,5.3,606,792,4.1,28,0.2,5,0
"August 31, 2021",Ontario,715,833,4.8,795,809,5.4,35,0.2,5,0
"September 1, 2021",Ontario,798,821,5.4,809,836,5.5,43,0.3,3,0
"September 2, 2021",Ontario,722,826,4.9,871,837,5.9,38,0.3,3,0
"September 3, 2021",Ontario,711,829,4.8,865,836,5.8,41,0.3,5,0
"September 4, 2021",Ontario,641,825,4.3,650,854,4.4,37,0.2,7,0
"September 5, 2021",Ontario,585,819,3.9,615,846,4.1,30,0.2,5,0
"September 6, 2021",Ontario,716,809,4.8,519,851,3.5,29,0.2,6,0
"September 7, 2021",Ontario,821,798,5.5,672,837,4.5,40,0.3,4,0
"September 8, 2021",Ontario,763,815,5.1,854,816,5.8,27,0.2,5,0
"September 9, 2021",Ontario,758,810,5.1,840,824,5.7,37,0.2,9,0.1
"September 10, 2021",Ontario,731,816,4.9,844,819,5.7,33,0.2,9,0.1
"September 11, 2021",Ontario,610,819,4.1,712,815,4.8,30,0.2,8,0.1
"September 12, 2021",Ontario,658,814,4.4,583,825,3.9,31,0.2,3,0
"September 13, 2021",Ontario,825,826,5.6,512,820,3.5,45,0.3,4,0
"September 14, 2021",Ontario,764,843,5.2,827,819,5.6,34,0.2,6,0
"September 15, 2021",Ontario,717,834,4.8,765,844,5.2,21,0.1,4,0
"September 16, 2021",Ontario,704,827,4.7,828,830,5.6,30,0.2,4,0
"September 17, 2021",Ontario,692,818,4.7,760,828,5.1,25,0.2,11,0.1
"September 18, 2021",Ontario,552,811,3.7,636,814,4.3,27,0.2,5,0
"September 19, 2021",Ontario,515,802,3.5,540,802,3.6,28,0.2,2,0
"September 20, 2021",Ontario,703,779,4.7,597,795,4,40,0.3,5,0
"September 21, 2021",Ontario,643,759,4.3,610,809,4.1,33,0.2,5,0
"September 22, 2021",Ontario,621,739,4.2,727,773,4.9,28,0.2,6,0
"September 23, 2021",Ontario,515,723,3.5,658,767,4.4,33,0.2,3,0
"September 24, 2021",Ontario,596,692,4,656,739,4.4,21,0.1,5,0
"September 25, 2021",Ontario,481,677,3.2,609,722,4.1,28,0.2,9,0.1
"September 26, 2021",Ontario,558,665,3.8,440,718,3,23,0.2,3,0
"September 27, 2021",Ontario,663,672,4.5,483,702,3.3,26,0.2,6,0
"September 28, 2021",Ontario,590,666,4,591,683,4,29,0.2,6,0
"September 29, 2021",Ontario,594,657,4,647,680,4.4,21,0.1,4,0
"September 30, 2021",Ontario,508,653,3.4,645,667,4.4,23,0.2,5,0
"October 1, 2021",Ontario,556,651,3.8,604,665,4.1,38,0.3,4,0
"October 2, 2021",Ontario,476,645,3.2,536,656,3.6,20,0.1,3,0
"October 3, 2021",Ontario,432,644,2.9,516,644,3.5,22,0.1,6,0
"October 4, 2021",Ontario,574,624,3.9,405,657,2.7,25,0.2,5,0
"October 5, 2021",Ontario,550,609,3.7,625,644,4.2,25,0.2,5,0
"October 6, 2021",Ontario,527,602,3.6,568,649,3.8,27,0.2,6,0
"October 7, 2021",Ontario,464,592,3.1,660,637,4.5,25,0.2,4,0
"October 8, 2021",Ontario,479,584,3.2,573,639,3.9,19,0.1,5,0
"October 9, 2021",Ontario,386,572,2.6,493,634,3.3,34,0.2,5,0
"October 10, 2021",Ontario,376,557,2.5,354,627,2.4,18,0.1,3,0
"October 11, 2021",Ontario,384,548,2.6,350,600,2.4,23,0.2,1,0
"October 12, 2021",Ontario,451,517,3,368,592,2.5,28,0.2,4,0
"October 13, 2021",Ontario,428,501,2.9,372,550,2.5,30,0.2,4,0
"October 14, 2021",Ontario,354,485,2.4,597,518,4,18,0.1,3,0
"October 15, 2021",Ontario,387,467,2.6,490,507,3.3,26,0.2,3,0
"October 16, 2021",Ontario,309,452,2.1,370,494,2.5,20,0.1,2,0
"October 17, 2021",Ontario,315,439,2.1,367,474,2.5,19,0.1,3,0
"October 18, 2021",Ontario,369,429,2.5,300,476,2,37,0.2,4,0
"October 19, 2021",Ontario,368,427,2.5,370,468,2.5,27,0.2,6,0
"October 20, 2021",Ontario,375,413,2.5,451,468,3,27,0.2,6,0
"October 21, 2021",Ontario,328,404,2.2,413,481,2.8,21,0.1,9,0.1
"October 22, 2021",Ontario,356,400,2.4,410,451,2.8,18,0.1,3,0
"October 23, 2021",Ontario,314,395,2.1,311,438,2.1,14,0.1,1,0
"October 24, 2021",Ontario,311,396,2.1,241,428,1.6,15,0.1,7,0
"October 25, 2021",Ontario,388,395,2.6,296,408,2,14,0.1,3,0
"October 26, 2021",Ontario,389,398,2.6,330,407,2.2,21,0.1,5,0
"October 27, 2021",Ontario,384,402,2.6,465,400,3.1,26,0.2,0,0
"October 28, 2021",Ontario,441,403,3,415,403,2.8,14,0.1,4,0
"October 29, 2021",Ontario,422,422,2.8,348,403,2.3,19,0.1,3,0
"October 30, 2021",Ontario,351,432,2.4,409,393,2.8,15,0.1,6,0
"October 31, 2021",Ontario,407,439,2.7,336,409,2.3,31,0.2,2,0
"November 1, 2021",Ontario,588,454,4,334,424,2.3,22,0.1,4,0
"November 2, 2021",Ontario,567,487,3.8,428,431,2.9,24,0.2,4,0
"November 3, 2021",Ontario,590,516,4,528,447,3.6,22,0.1,2,0
"November 4, 2021",Ontario,577,550,3.9,527,457,3.6,23,0.2,4,0
"November 5, 2021",Ontario,573,572,3.9,602,475,4.1,23,0.2,5,0
"November 6, 2021",Ontario,542,596,3.7,535,517,3.6,25,0.2,3,0
"November 7, 2021",Ontario,531,628,3.6,479,537,3.2,29,0.2,5,0
"November 8, 2021",Ontario,645,648,4.4,397,560,2.7,31,0.2,7,0
"November 9, 2021",Ontario,620,657,4.2,573,571,3.9,28,0.2,1,0
"November 10, 2021",Ontario,668,666,4.5,594,594,4,30,0.2,4,0
"November 11, 2021",Ontario,575,679,3.9,696,605,4.7,37,0.2,6,0
"November 12, 2021",Ontario,646,678,4.4,648,633,4.4,29,0.2,7,0
"November 13, 2021",Ontario,583,690,3.9,595,640,4,21,0.1,4,0
"November 14, 2021",Ontario,523,697,3.5,499,650,3.4,19,0.1,2,0
"November 15, 2021",Ontario,756,696,5.1,495,653,3.3,24,0.2,4,0
"November 16, 2021",Ontario,736,714,5,664,669,4.5,28,0.2,6,0
"November 17, 2021",Ontario,766,733,5.2,703,684,4.7,29,0.2,6,0
