pruid,prename,report_date,numtotal_all_administered,as_of_date,numtotal_dose1_administered,numtotal_dose2_administered,numtotal_dose3_administered,numtotal_dose4_administered,updated
59,British Columbia,2022-12-22,14046044,2022-12-17,4597610,4436900,2966324,1655280,1
48,Alberta,2022-12-22,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-22,2782502,2022-12-03,990332,925007,527731,339432,0
46,Manitoba,2022-12-22,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-22,36879504,2022-12-21,12482368,12017723,7698237,3464958,1
24,Quebec,2022-12-22,22711484,2022-12-18,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-22,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-22,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-22,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-22,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-22,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-22,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-22,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-22,96264781,2022-12-22,32607993,31258712,19636475,9295270,1
59,British Columbia,2022-12-23,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-23,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-23,2782502,2022-12-03,990332,925007,527731,339432,0
46,Manitoba,2022-12-23,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-23,36884778,2022-12-22,12482588,12017895,7698875,3467551,1
24,Quebec,2022-12-23,22711484,2022-12-18,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-23,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-23,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-23,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-23,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-23,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-23,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-23,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-23,96270055,2022-12-23,32608213,31258884,19637113,9297863,1
59,British Columbia,2022-12-24,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-24,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-24,2782502,2022-12-03,990332,925007,527731,339432,0
46,Manitoba,2022-12-24,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-24,36887195,2022-12-23,12482741,12018041,7699337,3468714,1
24,Quebec,2022-12-24,22711484,2022-12-18,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-24,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-24,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-24,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-24,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-24,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-24,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-24,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-24,96272472,2022-12-24,32608366,31259030,19637575,9299026,1
59,British Columbia,2022-12-25,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-25,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-25,2782502,2022-12-03,990332,925007,527731,339432,0
46,Manitoba,2022-12-25,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-25,36887457,2022-12-24,12482753,12018048,7699383,3468857,1
24,Quebec,2022-12-25,22711484,2022-12-18,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-25,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-25,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-25,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-25,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-25,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-25,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-25,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-25,96272734,2022-12-25,32608378,31259037,19637621,9299169,1
59,British Columbia,2022-12-26,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-26,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-26,2782502,2022-12-03,990332,925007,527731,339432,0
46,Manitoba,2022-12-26,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-26,36889522,2022-12-25,12482852,12018079,7699672,3469969,1
24,Quebec,2022-12-26,22711484,2022-12-18,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-26,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-26,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-26,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-26,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-26,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-26,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-26,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-26,96274799,2022-12-26,32608477,31259068,19637910,9300281,1
59,British Columbia,2022-12-27,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-27,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-27,2782502,2022-12-03,990332,925007,527731,339432,0
46,Manitoba,2022-12-27,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-27,36897748,2022-12-26,12483188,12018236,7700608,3473899,1
24,Quebec,2022-12-27,22711484,2022-12-18,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-27,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-27,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-27,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-27,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-27,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-27,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-27,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-27,96283025,2022-12-27,32608813,31259225,19638846,9304211,1
59,British Columbia,2022-12-28,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-28,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-28,2782502,2022-12-03,990332,925007,527731,339432,0
46,Manitoba,2022-12-28,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-28,36910761,2022-12-27,12483771,12018757,7702168,3479584,1
24,Quebec,2022-12-28,22711484,2022-12-18,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-28,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-28,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-28,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-28,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-28,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-28,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-28,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-28,96296038,2022-12-28,32609396,31259746,19640406,9309896,1
59,British Columbia,2022-12-29,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-29,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-29,2800047,2022-12-17,991421,925900,529467,353259,1
46,Manitoba,2022-12-29,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-29,36926388,2022-12-28,12484445,12019420,7704000,3486271,1
24,Quebec,2022-12-29,22749814,2022-12-25,7354545,7059273,4585306,2037792,1
13,New Brunswick,2022-12-29,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-29,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-29,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-29,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-29,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-29,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-29,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-29,96367540,2022-12-29,32611159,31261302,19643974,9330410,1
59,British Columbia,2022-12-30,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-30,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-30,2800047,2022-12-17,991421,925900,529467,353259,0
46,Manitoba,2022-12-30,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-30,36937495,2022-12-29,12484907,12019802,7705314,3491285,1
24,Quebec,2022-12-30,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-30,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-30,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-30,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-30,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-30,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-30,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-30,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-30,96378647,2022-12-30,32611621,31261684,19645288,9335424,1
59,British Columbia,2022-12-31,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2022-12-31,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2022-12-31,2800047,2022-12-17,991421,925900,529467,353259,0
46,Manitoba,2022-12-31,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2022-12-31,36941337,2022-12-30,12485111,12020023,7705846,3493060,1
24,Quebec,2022-12-31,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2022-12-31,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2022-12-31,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2022-12-31,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2022-12-31,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2022-12-31,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2022-12-31,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2022-12-31,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2022-12-31,96382489,2022-12-31,32611825,31261905,19645820,9337199,1
59,British Columbia,2023-01-01,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2023-01-01,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-01,2800047,2022-12-17,991421,925900,529467,353259,0
46,Manitoba,2023-01-01,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-01,36941983,2022-12-31,12485148,12020033,7705941,3493368,1
24,Quebec,2023-01-01,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-01,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-01,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-01,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-01,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-01,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-01,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-01,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-01,96383135,2023-01-01,32611862,31261915,19645915,9337507,1
59,British Columbia,2023-01-02,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2023-01-02,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-02,2800047,2022-12-17,991421,925900,529467,353259,0
46,Manitoba,2023-01-02,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-02,36950096,2023-01-01,12485449,12020192,7706775,3497199,1
24,Quebec,2023-01-02,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-02,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-02,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-02,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-02,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-02,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-02,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-02,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-02,96391248,2023-01-02,32612163,31262074,19646749,9341338,1
59,British Columbia,2023-01-03,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2023-01-03,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-03,2800047,2022-12-17,991421,925900,529467,353259,0
46,Manitoba,2023-01-03,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-03,36964599,2023-01-02,12486028,12020740,7708241,3503104,1
24,Quebec,2023-01-03,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-03,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-03,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-03,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-03,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-03,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-03,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-03,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-03,96405751,2023-01-03,32612742,31262622,19648215,9347243,1
59,British Columbia,2023-01-04,14046044,2022-12-17,4597610,4436900,2966324,1655280,0
48,Alberta,2023-01-04,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-04,2800047,2022-12-17,991421,925900,529467,353259,0
46,Manitoba,2023-01-04,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-04,36980459,2023-01-03,12486687,12021276,7710002,3509428,1
24,Quebec,2023-01-04,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-04,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-04,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-04,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-04,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-04,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-04,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-04,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-04,96421611,2023-01-04,32613401,31263158,19649976,9353567,1
59,British Columbia,2023-01-05,14090637,2022-12-31,4602459,4439789,2972393,1675185,1
48,Alberta,2023-01-05,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-05,2800047,2022-12-17,991421,925900,529467,353259,0
46,Manitoba,2023-01-05,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-05,36999005,2023-01-04,12487412,12021881,7711996,3516660,1
24,Quebec,2023-01-05,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-05,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-05,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-05,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-05,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-05,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-05,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-05,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-05,96484750,2023-01-05,32618975,31266652,19658039,9380704,1
59,British Columbia,2023-01-06,14090637,2022-12-31,4602459,4439789,2972393,1675185,0
48,Alberta,2023-01-06,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-06,2808564,2023-01-02,992032,926501,530373,359658,1
46,Manitoba,2023-01-06,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-06,37017236,2023-01-05,12488124,12022512,7713992,3523960,1
24,Quebec,2023-01-06,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-06,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-06,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-06,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-06,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-06,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-06,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-06,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-06,96511498,2023-01-06,32620298,31267884,19660941,9394403,1
59,British Columbia,2023-01-07,14090637,2022-12-31,4602459,4439789,2972393,1675185,0
48,Alberta,2023-01-07,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-07,2808564,2023-01-02,992032,926501,530373,359658,0
46,Manitoba,2023-01-07,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-07,37028692,2023-01-06,12488711,12023145,7715565,3528569,1
24,Quebec,2023-01-07,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-07,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-07,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-07,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-07,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-07,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-07,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-07,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-07,96522954,2023-01-07,32620885,31268517,19662514,9399012,1
59,British Columbia,2023-01-08,14090637,2022-12-31,4602459,4439789,2972393,1675185,0
48,Alberta,2023-01-08,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-08,2808564,2023-01-02,992032,926501,530373,359658,0
46,Manitoba,2023-01-08,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-08,37033882,2023-01-07,12488927,12023348,7716211,3530789,1
24,Quebec,2023-01-08,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-08,2002924,2022-12-04,704971,665470,407935,180322,0
12,Nova Scotia,2023-01-08,2619206,2022-12-04,911315,865157,551932,240107,0
11,Prince Edward Island,2023-01-08,426454,2022-12-04,152764,145939,86858,40893,0
10,Newfoundland and Labrador,2023-01-08,1395894,2022-12-04,496351,482240,305637,100312,0
60,Yukon,2023-01-08,107126,2022-12-04,37887,36903,21448,9385,0
61,Northwest Territories,2023-01-08,111759,2022-12-04,42757,40812,21332,6321,0
62,Nunavut,2023-01-08,83589,2022-12-04,32887,30578,16734,3390,0
1,Canada,2023-01-08,96528144,2023-01-08,32621101,31268720,19663160,9401232,1
59,British Columbia,2023-01-09,14090637,2022-12-31,4602459,4439789,2972393,1675185,0
48,Alberta,2023-01-09,9818705,2022-12-19,3643413,3442774,1803054,929464,0
47,Saskatchewan,2023-01-09,2808564,2023-01-02,992032,926501,530373,359658,0
46,Manitoba,2023-01-09,3279590,2022-12-04,1160793,1109936,643947,287614,0
35,Ontario,2023-01-09,37045807,2023-01-08,12489349,12023688,7716956,3535112,1
24,Quebec,2023-01-09,22749814,2022-12-25,7354545,7059273,4585306,2037792,0
13,New Brunswick,2023-01-09,2002924,2022-12-04,704971,665470,407935,180322,0
